	EntryID	Headword	pronunciation
15861	d2e3407976Meyers-1905	Slang	ßläng
15862	d2e3408255Meyers-1905	Slave Lake	ßlēw
15863	d2e3408272Meyers-1905	Slave River	ßlēw
15864	d2e3408789Meyers-1905	Sleaford	ßlīförd
15865	d2e3408988Meyers-1905	Slieve	ßlīw,
15866	d2e3409008Meyers-1905	Sligo [1]	ßlaigo
15867	d2e3409026Meyers-1905	Sligo [2]	ßlaigo
15868	d2e3409194Meyers-1905	Slivnica	-niza
15869	d2e3409292Meyers-1905	Sloane	ßlōn
15870	d2e3409367Meyers-1905	Sloe	ßlu
15871	d2e3409455Meyers-1905	Sloop	ßlūp
15872	d2e3409544Meyers-1905	Slough	ßlau
15873	d2e3409578Meyers-1905	Słowacki	-átzki
15874	d2e3409991Meyers-1905	Sluis	ßleus
15875	d2e3410008Meyers-1905	Slum	ßlömm
15876	d2e3410206Meyers-1905	Småland	ßmō-
15877	d2e3410238Meyers-1905	Smallthorne	ßmaolthorn
15878	d2e3410448Meyers-1905	Smareglia	-rellja
15879	d2e3410488Meyers-1905	Smeathm.	ßmīthmän
15880	d2e3410506Meyers-1905	Smečno	ßmétschno
15881	d2e3410744Meyers-1905	Smethwick	ßméthik
15882	d2e3410946Meyers-1905	Smiles	ßmails
15883	d2e3411069Meyers-1905	Smiřitz	ßmirschitz,
15884	d2e3411640Meyers-1905	Smithfield	ßmíthfīld
15885	d2e3411675Meyers-1905	Smithsfalls	-faols
15886	d2e3411831Meyers-1905	Smoke	ßmōk
15887	d2e3412223Meyers-1905	Smyth	ßmith
15888	d2e3412278Meyers-1905	Snakeindianer	ßnēk-
15889	d2e3412296Meyers-1905	Snake Island	ßnēk
15890	d2e3412313Meyers-1905	Snake River	ßnēk
15891	d2e3412424Meyers-1905	Snellaert	-lārt
15892	d2e3412653Meyers-1905	Sniadecki	-détzki
15893	d2e3412693Meyers-1905	Snider-Gewehr	ßnaider-
15894	d2e3412950Meyers-1905	Snouck Hurgronje	ßnuck
15895	d2e3412983Meyers-1905	Snowdon	ßnōd'n
15896	d2e3412983Meyers-1905	Snowdon	kums
15897	d2e3413006Meyers-1905	Snowy River	ßnō-ĭ
15898	d2e3413038Meyers-1905	Snydergeschosse	ßneider-
15899	d2e3413052Meyers-1905	Snyders	ßneiders
15900	d2e3413085Meyers-1905	Soallee	ßōlī
15901	d2e3413105Meyers-1905	Soane [1]	ßōn
15902	d2e3413123Meyers-1905	Soane [2]	ßōn
15903	d2e3413143Meyers-1905	Soar	ßōr
15904	d2e3413301Meyers-1905	Soběslau	ßóbjeßlaw
15905	d2e3413373Meyers-1905	Sobor	ßabór,
15906	d2e3413440Meyers-1905	Sobranie	ßöbránje,
15907	d2e3413468Meyers-1905	Sobriquet	ßŏbrikä
15908	d2e3413775Meyers-1905	Society verses	ßoßāiitĭ
15909	d2e3414962Meyers-1905	Soerabaya	ßura-
15910	d2e3414979Meyers-1905	Soest	sōst
15911	d2e3414979Meyers-1905	Soest	sūst
15912	d2e3415034Meyers-1905	Soeste	sōste
15913	d2e3415048Meyers-1905	Soetbeer [1]	söt-
15914	d2e3415062Meyers-1905	Sœrs converses	ßör
15915	d2e3415083Meyers-1905	Sœrs de la charité	ßȫr
15916	d2e3415503Meyers-1905	Soglio	ßolljo
15917	d2e3415588Meyers-1905	Soham	ßō-ĕm
15918	d2e3415733Meyers-1905	Sohl	sōljom
15919	d2e3416160Meyers-1905	Soho	ßō-ho
15920	d2e3416212Meyers-1905	Soi-disant	ßŭá-disāng
15921	d2e3416226Meyers-1905	Soignies	ßŭanjī',
15922	d2e3416243Meyers-1905	Soir	ßŭār
15923	d2e3416257Meyers-1905	Soirée	ßŭarē'
15924	d2e3416274Meyers-1905	Soissonische Stufe	ßŭa-
15925	d2e3416292Meyers-1905	Soissons [1]	ßŭaßóng
15926	d2e3416328Meyers-1905	Soissons [2]	ßŭaßóng
15927	d2e3418280Meyers-1905	Soleil	ßŏläj,
15928	d2e3418294Meyers-1905	Soleil, Le	ßŏläj
15929	d2e3418308Meyers-1905	Soleillet	ßŏläjä
15930	d2e3418594Meyers-1905	Solent	ßōlent
15931	d2e3418625Meyers-1905	Solesmes	ßŏläm'
15932	d2e3418640Meyers-1905	Soleure	-lör'
15933	d2e3418714Meyers-1905	Solfeggio	ßoljéddscho,
15934	d2e3418814Meyers-1905	Solicitor	ßollißitör
15935	d2e3418814Meyers-1905	Solicitor	dschénnerel
15936	d2e3419230Meyers-1905	Soligny-la-Trappe	ßŏlinji-la-trapp'
15937	d2e3419248Meyers-1905	Solihull	ßōlĭ-höll
15938	d2e3419335Meyers-1905	Solimões	ßolimōengsch
15939	d2e3419688Meyers-1905	Solive	ßŏlīw',
15940	d2e3419824Meyers-1905	Sóller	ßólljer
15941	d2e3420457Meyers-1905	Sologne	ßolonnj'
15942	d2e3420534Meyers-1905	Solomon Islands	ßóllŏmön
15943	d2e3421008Meyers-1905	Solt	scholt
15944	d2e3421213Meyers-1905	Solutré	ßolū-
15945	d2e3421262Meyers-1905	Solvay	ßóllwē
15946	d2e3421310Meyers-1905	Solvayprozeß	ßóllwē-
15947	d2e3421404Meyers-1905	Solway Firth	ßóll-ŭē
15948	d2e3421614Meyers-1905	Somain	ßomäng
15949	d2e3422067Meyers-1905	Somerein	schómmorja
15950	d2e3422125Meyers-1905	Somerset [1]	ßömmerßet
15951	d2e3422148Meyers-1905	Somerset [2]	ßömmerßet
15952	d2e3422231Meyers-1905	Somerset [3]	ßömmerßet
15953	d2e3422268Meyers-1905	Somersinseln	ßömmers-
15954	d2e3422301Meyers-1905	Somerville [1]	ßömmerwill
15955	d2e3422315Meyers-1905	Somerville [2]	ßömmerwill
15956	d2e3422400Meyers-1905	Somlyó-Vásárhely	schómljo-wāschārhelj
15957	d2e3422437Meyers-1905	Sŏmmacampagna	-kampánja
15958	d2e3422483Meyers-1905	Somme [1]	ßomm',
15959	d2e3422503Meyers-1905	Somme [2]	ßomm'
15960	d2e3423374Meyers-1905	Sommières	ßommjǟr'
15961	d2e3423507Meyers-1905	Somogy [1]	schómmodj
15962	d2e3423594Meyers-1905	Somos-Ujfalu	schómmosch-
15963	d2e3423945Meyers-1905	Soncino	ßontschīno
15964	d2e3424740Meyers-1905	Sonn.	ßonn'rá
15965	d2e3428194Meyers-1905	Sonvillier	ßongwiljē
15966	d2e3428363Meyers-1905	Sootyill	ßūthill
15967	d2e3429149Meyers-1905	Sopron	schóp-ron
15968	d2e3430041Meyers-1905	Sorèze	ßoräs'
15969	d2e3430294Meyers-1905	Sorgues	ßorgh'
15970	d2e3430361Meyers-1905	Soriāno nel Cimīno	tschi-
15971	d2e3430436Meyers-1905	Sorlingues	ßorlängh'
15972	d2e3430543Meyers-1905	Soroche	ßorōtsche
15973	d2e3430577Meyers-1905	Soroksár	schórokschār
15974	d2e3430772Meyers-1905	Sortie	ßortī'
15975	d2e3431371Meyers-1905	Soetbeer [2]	söt-
15976	d2e3431567Meyers-1905	Sotteville-lès-Rouen	ßott'wil'
15977	d2e3431658Meyers-1905	Sotto voce	ßottowōtsche
15978	d2e3431672Meyers-1905	Sou	ßu
15979	d2e3431743Meyers-1905	Sou.	ßuläjä
15980	d2e3431779Meyers-1905	Soubise [1]	ßubïs'
15981	d2e3431797Meyers-1905	Soubise [2]	ßubīs'
15982	d2e3431822Meyers-1905	Soubrette	ßu-
15983	d2e3431839Meyers-1905	Souche	ßūsch'
15984	d2e3431856Meyers-1905	Souchong	ßūschóng
15985	d2e3431890Meyers-1905	Soufflet	ßūflä,
15986	d2e3431908Meyers-1905	Souffleur	ßuflör,
15987	d2e3431925Meyers-1905	Soufflot	ßuflō
15988	d2e3431945Meyers-1905	Souffrance	ßufrāngß'
15989	d2e3431959Meyers-1905	Souillac	ßuják
15990	d2e3431973Meyers-1905	Söul	schaul,
15991	d2e3431996Meyers-1905	Soulagieren	ßulasch-
15992	d2e3431996Meyers-1905	Soulagieren	ßulāschmáng
15993	d2e3432014Meyers-1905	Soulary	ßu-
15994	d2e3432085Meyers-1905	Soule	ßūl'
15995	d2e3432116Meyers-1905	Soulié	ßu-
15996	d2e3432166Meyers-1905	Soulouque	ßulūk'
15997	d2e3432195Meyers-1905	Soult	ßūlt
15998	d2e3432267Meyers-1905	Soupçon	ßupßóng
15999	d2e3432281Meyers-1905	Souper	ßupē
16000	d2e3432304Meyers-1905	Soupir	ßupīr,
16001	d2e3432323Meyers-1905	Souples	ßupl'
16002	d2e3432340Meyers-1905	Sourdeval	ßurd'wall
16003	d2e3432355Meyers-1905	Sous-bande	ßu-bāngd'
16004	d2e3432372Meyers-1905	Souscription	ßußkripßjóng
16005	d2e3432409Meyers-1905	Sousse	ßuß'
16006	d2e3432469Meyers-1905	Soutache	ßutásch'
16007	d2e3432501Meyers-1905	Soutane	ßu-
16008	d2e3432522Meyers-1905	Soutenieren	ßu-
16009	d2e3432536Meyers-1905	Souterrain	ßuterräng,
16010	d2e3432556Meyers-1905	Souterraine, La	ßuterrǟn'
16011	d2e3432570Meyers-1905	South	ßauth
16012	d2e3432608Meyers-1905	Southall Norwood	ßauth-aol
16013	d2e3432700Meyers-1905	South Bend	ßauth
16014	d2e3432715Meyers-1905	South Berwick	ßauth
16015	d2e3432746Meyers-1905	Southborne on Sea	ßauthbörn
16016	d2e3432763Meyers-1905	Southborough	ßauthbörro
16017	d2e3432779Meyers-1905	South Bridge	ßauth
16018	d2e3432793Meyers-1905	South Chester	ßauth
16019	d2e3432811Meyers-1905	Southcott	ßauthkott
16020	d2e3432853Meyers-1905	Southdown	ßauthdaun-
16021	d2e3432870Meyers-1905	Southend on Sea	ßauth-end
16022	d2e3432887Meyers-1905	Southern Croß	ßödhern-
16023	d2e3432904Meyers-1905	Southey	ßauthĭ
16024	d2e3433035Meyers-1905	South Foreland	ßauth
16025	d2e3433067Meyers-1905	Southgate	ßauthgĕt
16026	d2e3433081Meyers-1905	South Hadley	ßauth
16027	d2e3433095Meyers-1905	Southington	ßauthingt'n
16028	d2e3433109Meyers-1905	South Molton	ßauth
16029	d2e3433126Meyers-1905	South Norwalk	ßauthnórr-ŭaok
16030	d2e3433142Meyers-1905	South Omaha	ßauth
16031	d2e3433156Meyers-1905	South Orange	ßauth
16032	d2e3433170Meyers-1905	Southowram	ßödhōrĕm
16033	d2e3433184Meyers-1905	Southport	ßauth-
16034	d2e3433221Meyers-1905	Southsea	ßauth-ßī
16035	d2e3433253Meyers-1905	Southwark	ßödherk
16036	d2e3433270Meyers-1905	Southwell	ßauth-
16037	d2e3433304Meyers-1905	Southwick	ßauth-ŭick
16038	d2e3433324Meyers-1905	Southwold	ßauth-
16039	d2e3433345Meyers-1905	Soutien	ßutjäng
16040	d2e3433359Meyers-1905	Soutman	saut-
16041	d2e3433377Meyers-1905	Souvenir	ßuw'nĭr
16042	d2e3433391Meyers-1905	Souveraindor	ßuwerǟn-
16043	d2e3433456Meyers-1905	Souvestre	ßuwéstr'
16044	d2e3433518Meyers-1905	Souvigny	ßuwinjí
16045	d2e3433532Meyers-1905	Souza	ßusá
16046	d2e3433608Meyers-1905	Sóvár	schōwār,
16047	d2e3433608Meyers-1905	Sóvár	schōbānja,
16048	d2e3433664Meyers-1905	Sovereign	ßöwwĕrĭn
16049	d2e3433764Meyers-1905	Sowerby	ßauerbī
16050	d2e3433781Meyers-1905	Sowerby, James	ßauerbi
16051	d2e3433937Meyers-1905	Soyaux	ßŭajō
16052	d2e3433964Meyers-1905	Soyland	ßeuländ
16053	d2e3433978Meyers-1905	Soyons amis, Cinna	ßŭajóng-sami,
16054	d2e3435593Meyers-1905	Spaccio	ßpattscho
16055	d2e3435762Meyers-1905	Spadille	-dīj'
16056	d2e3435874Meyers-1905	Spagniolgeschmack	ßpanjōl-
16057	d2e3435905Meyers-1905	Spagnolette	ßpanjo-
16058	d2e3435926Meyers-1905	Spagnoletto	ßpanjo-
16059	d2e3435944Meyers-1905	Spagnuólo	ßpanj-
16060	d2e3436374Meyers-1905	Spalmeggio	-méddscho
16061	d2e3442214Meyers-1905	Spanish stripes	ßpännisch
16062	d2e3442228Meyers-1905	Spanishtown	ßpännischtaun,
16063	d2e3443056Meyers-1905	Sparadrap	-drá
16064	d2e3444641Meyers-1905	Spasowicz	ßpaßówitsch
16065	d2e3445346Meyers-1905	Speaker	ßpīker
16066	d2e3445673Meyers-1905	Specie	ßpīschĭ
16067	d2e3446198Meyers-1905	Spectātor	ßpecktēter
16068	d2e3446485Meyers-1905	Speech	ßpītsch
16069	d2e3446499Meyers-1905	Speed	ßpīd
16070	d2e3446513Meyers-1905	Speedwell-Höhle	ßpīd-
16071	d2e3446705Meyers-1905	Speeton clay	ßpīt'n
16072	d2e3447159Meyers-1905	Speighstown	ßpēstaun
16073	d2e3447796Meyers-1905	Speke	ßpīk
16074	d2e3449373Meyers-1905	Spennymoor	ßpénnimūr
16075	d2e3451644Meyers-1905	Spey	ßpē
16076	d2e3454427Meyers-1905	Spider	ßpaider,
16077	d2e3457109Meyers-1905	Spillage	-āsche
16078	d2e3458000Meyers-1905	Spindle	ßpindl
16079	d2e3460788Meyers-1905	Spiritismus	trännß
16080	d2e3461886Meyers-1905	Spitalfields	ßpittelfīlds
16081	d2e3461917Meyers-1905	Spithead	ßpitt-hedd
16082	d2e3463890Meyers-1905	Spizza	ßpitsch
16083	d2e3463959Meyers-1905	Spleen	ßplīn,
16084	d2e3464049Meyers-1905	Splendid isolation	ßplénndĭd
16085	d2e3464441Meyers-1905	Spokane	ßpŏkēn
16086	d2e3465119Meyers-1905	Sponton	ßpongtóng,
16087	d2e3466288Meyers-1905	Sports-man	-män
16088	d2e3466427Meyers-1905	Spottiswoode	-wudd
16089	d2e3467500Meyers-1905	Spray	ßprë
16090	d2e3467514Meyers-1905	Spreadingmaschine	ßpredding-
16091	d2e3469212Meyers-1905	Springfield	-fīld
16092	d2e3469308Meyers-1905	Springhead	ßpríng-hedd
16093	d2e3470854Meyers-1905	Spruce-beer	ßprūß-bīr
16094	d2e3471097Meyers-1905	Sprue	ßprū
16095	d2e3471128Meyers-1905	Spruit	ßpreut
16096	d2e3471572Meyers-1905	Spuller	ßpüllǟr
16097	d2e3472033Meyers-1905	Spurgeon	ßpörrdsch'n
16098	d2e3472151Meyers-1905	Spurn Head	ßpörrn
16099	d2e3472358Meyers-1905	Spuž	ßpūsch
16100	d2e3472486Meyers-1905	Squarcione	ßkwartschöne
16101	d2e3472505Meyers-1905	Square	ßkwǟr
16102	d2e3472535Meyers-1905	Squatter	ßkwotter,
16103	d2e3472561Meyers-1905	Squaws	ßkwaos
16104	d2e3472575Meyers-1905	Squier	skwīr
16105	d2e3472628Meyers-1905	Squillace	ßkwillātsche
16106	d2e3472651Meyers-1905	Squire	ßkwair
16107	d2e3472707Meyers-1905	Srászy	ßrāschi
16108	d2e3472735Meyers-1905	Srebrenica	-nīza
16109	d2e3473010Meyers-1905	Sswet	ßwjet,
16110	d2e3476178Meyers-1905	Stabroek	-bruk
16111	d2e3477592Meyers-1905	Stachys	krōn'
16112	d2e3477719Meyers-1905	Stackh.	ßtäckhaus
16113	d2e3479111Meyers-1905	Staël-Holstein	ßtāl-
16114	d2e3479332Meyers-1905	Staffage	-āsche
16115	d2e3479346Meyers-1905	Staff College	ßtäff
16116	d2e3479791Meyers-1905	Staffordshire	ßtäffordschǐr
16117	d2e3479863Meyers-1905	Stage	ßlēdsch
16118	d2e3479934Meyers-1905	Stagione	ßtadschōne
16119	d2e3480026Meyers-1905	Stagno	ßtannjo,
16120	d2e3480049Meyers-1905	Stagnone, Isole dello	ßtanjōne
16121	d2e3480884Meyers-1905	Staigue-Fort	stäckfōrt
16122	d2e3480922Meyers-1905	Staines	ßtēns
16123	d2e3480936Meyers-1905	Stainland	ßtēnländ,
16124	d2e3480987Meyers-1905	Stair	ßtǟr
16125	d2e3481075Meyers-1905	Stake [2]	ßtēk
16126	d2e3481089Meyers-1905	Staked Plain	ßtēk't
16127	d2e3481693Meyers-1905	Stalybridge	ßtēlibriddsch
16128	d2e3482834Meyers-1905	Stampiglia	-pillja
16129	d2e3482941Meyers-1905	Standard	ßtänndard
16130	d2e3483022Meyers-1905	Standard of life	laif,
16131	d2e3483717Meyers-1905	Standish	ßtänndisch
16132	d2e3484487Meyers-1905	Stanhope [1]	ßtänn-hōp
16133	d2e3484502Meyers-1905	Stanhope [2]	ßtännöp
16134	d2e3484516Meyers-1905	Stanhope [3]	ßtännöp
16135	d2e3484869Meyers-1905	Stanley [1]	ßtännlī
16136	d2e3484883Meyers-1905	Stanley [2]	ßtännli
16137	d2e3485074Meyers-1905	Stanley Pool	ßtännlĭ
16138	d2e3485097Meyers-1905	Stanley Range	ßtännlĭ
16139	d2e3485315Meyers-1905	Stansfield	stänns
16140	d2e3486033Meyers-1905	Stapleton [1]	ßtēplt'n
16141	d2e3486047Meyers-1905	Stapleton [2]	ßtēplt'n
16142	d2e3487674Meyers-1905	Stars and stripes	ßtārs
16143	d2e3487850Meyers-1905	Stary Sacz	ßtārü
16144	d2e3487983Meyers-1905	Stassart	-ssār
16145	d2e3488065Meyers-1905	Staten Island	ßtēt'n
16146	d2e3488305Meyers-1905	Stationers' Company	ßtēsch'nörs
16147	d2e3489136Meyers-1905	Stato della Chiesa	kjēsa,
16148	d2e3489332Meyers-1905	Statŭe	statǖ',
16149	d2e3489561Meyers-1905	Statute law	ßtättjūt
16150	d2e3490994Meyers-1905	Staunton [1]	ßtaont'n
16151	d2e3491011Meyers-1905	Staunton [2]	ßtaont'n
16152	d2e3491025Meyers-1905	Staunton [3]	ßtaont'n
16153	d2e3491622Meyers-1905	Stead	ßtedd
16154	d2e3491674Meyers-1905	Steamer	ßtīmer,
16155	d2e3491952Meyers-1905	Stecchetti	ßteckétti
16156	d2e3492206Meyers-1905	Stecher [4]	ßteschǟr
16157	d2e3492968Meyers-1905	Stedman	ßtéddmän
16158	d2e3493091Meyers-1905	Steele [2]	ßtīl
16159	d2e3493136Meyers-1905	Steelton	ßtīlt'n
16160	d2e3493150Meyers-1905	Steelyard	stīl-jārd
16161	d2e3493254Meyers-1905	Steenkerque	-kérk,
16162	d2e3493344Meyers-1905	Steenwijck	-weik
16163	d2e3493370Meyers-1905	Steenwijk	-weik
16164	d2e3493389Meyers-1905	Steeple-chase	ßtīpl-tschëß
16165	d2e3493407Meyers-1905	Steerage	ßtīridsch
16166	d2e3495252Meyers-1905	Steinamanger	ßómbat-helj
16167	d2e3496018Meyers-1905	Steinbruch [2]	-bā
16168	d2e3500636Meyers-1905	Steinway	-ŭē
16169	d2e3501807Meyers-1905	Stellage	-lāsche
16170	d2e3502555Meyers-1905	Stelvĭo, Giogo di	dschogo
16171	d2e3503441Meyers-1905	Stenay	ßtönä
16172	d2e3503528Meyers-1905	Stendhal	ßtangdall
16173	d2e3505510Meyers-1905	Stephen	ßtīw'n
16174	d2e3505621Meyers-1905	Stephens	ßtīw'ns
16175	d2e3505675Meyers-1905	Stephenson	ßtīw'nßön
16176	d2e3505729Meyers-1905	Stepney	ßteppni
16177	d2e3508484Meyers-1905	Sterne	ßtern
16178	d2e3510347Meyers-1905	Steubenville	ßtjūbenwill
16179	d2e3511910Meyers-1905	Stevaerts	-wārts
16180	d2e3511967Meyers-1905	Stevenage	ßtīwĕnĕdsch
16181	d2e3512010Meyers-1905	Stevenson	ßtīwenßön
16182	d2e3512119Meyers-1905	Stevens Point	ßtīwens
16183	d2e3512133Meyers-1905	Stevenston	ßtīwenst'n
16184	d2e3512217Meyers-1905	Steward	ßtjū-ĕrd
16185	d2e3512237Meyers-1905	Stewart	ßtjū-ĕrt
16186	d2e3512305Meyers-1905	Stewartinsel	ßtjū-ĕrt-,
16187	d2e3512322Meyers-1905	Stewarton	ßtjū-ĕrt'n
16188	d2e3514575Meyers-1905	Stieda	ßtjēda
16189	d2e3515818Meyers-1905	Stigliāno	ßtiljāno
16190	d2e3515995Meyers-1905	Stikine	-kīn,
16191	d2e3518760Meyers-1905	Stirling [1]	ßtör-
16192	d2e3518786Meyers-1905	Stirling [2]	ßtör-
16193	d2e3518834Meyers-1905	Stirling Range	ßtörling
16194	d2e3518866Meyers-1905	Stirlingshire	ßtörlingschīr
16195	d2e3520033Meyers-1905	Stock-exchange	-eckstschēndsch
16196	d2e3520209Meyers-1905	Stock Ghyll Force	gill
16197	d2e3520311Meyers-1905	Stock-holder	-hōlder
16198	d2e3520791Meyers-1905	Stocksbridge	ßtócksbriddsch
16199	d2e3520949Meyers-1905	Stockton on Tees	tīs
16200	d2e3520983Meyers-1905	Stockwell	ßtóck-
16201	d2e3521715Meyers-1905	Stoke Poges	ßtōk
16202	d2e3521729Meyers-1905	Stokes	ßtōks
16203	d2e3521805Meyers-1905	Stoke upon Trent	ßtōk
16204	d2e3522160Meyers-1905	Stoliczka	-litschka
16205	d2e3523010Meyers-1905	Stone [1]	ßtōn,
16206	d2e3523058Meyers-1905	Stone [2]	ßtōn
16207	d2e3523108Meyers-1905	Stonefield	ßtṓn-
16208	d2e3523122Meyers-1905	Stoneham	ßtṓnäm
16209	d2e3523137Meyers-1905	Stonehaven	ßtṓn-hēwen
16210	d2e3523155Meyers-1905	Stonehenge	ßtṓn-hendsch,
16211	d2e3523257Meyers-1905	Stonyhurst	ßtṓnĭ-hōrst
16212	d2e3523531Meyers-1905	Stoppage	ßtóppĕdsch
16213	d2e3524189Meyers-1905	Store	ßtōr
16214	d2e3524203Meyers-1905	Storekeeper	stṓr-kīper,
16215	d2e3524546Meyers-1905	Stornoway	ßtórno-ŭē
16216	d2e3524578Meyers-1905	Storoźynetz	-schínetz
16217	d2e3525526Meyers-1905	Stósz	schtōß
16218	d2e3525695Meyers-1905	Stoughton	ßtōt'n
16219	d2e3525709Meyers-1905	Stour	ßtūr
16220	d2e3525724Meyers-1905	Stourbridge	ßtūr-brĭdsch
16221	d2e3525755Meyers-1905	Stourport	ßtūr-pōrt
16222	d2e3525769Meyers-1905	Stout	ßtaut
16223	d2e3525815Meyers-1905	Stowe [1]	ßtō
16224	d2e3525833Meyers-1905	Stowe [2]	ßtō
16225	d2e3525853Meyers-1905	Stowell Park	ßtō-ĕl
16226	d2e3525870Meyers-1905	Stowmarket	ßtṓmarket
16227	d2e3525884Meyers-1905	Stow on the Wold	ßtō
16228	d2e3525941Meyers-1905	Strabane	strĕbänn
16229	d2e3526009Meyers-1905	Stracchino	ßtrackīno
16230	d2e3526110Meyers-1905	Stradbroke	ßträddbrōk
16231	d2e3526260Meyers-1905	Straelen	strālen
16232	d2e3529627Meyers-1905	Strait	ßtrēt
16233	d2e3529642Meyers-1905	Straits Settlements	ßtrēts,
16234	d2e3529923Meyers-1905	Strand [2]	ßtrännd
16235	d2e3530799Meyers-1905	Strang [2]	ßträng
16236	d2e3530844Meyers-1905	Strange	ßtrēndsch
16237	d2e3531020Meyers-1905	Stranraer	ßtrănrár
16238	d2e3532649Meyers-1905	Stratford	ßträttförd
16239	d2e3532666Meyers-1905	Stratford de Redcliffe	réddkliff
16240	d2e3532707Meyers-1905	Stratford le Bow	lĭ
16241	d2e3532721Meyers-1905	Stratford on Avon	ēw'n
16242	d2e3532747Meyers-1905	Strath	ßtrăth
16243	d2e3532764Meyers-1905	Strathaven	ßtrăth-ḗw'n
16244	d2e3532779Meyers-1905	Strathclyde	ßtrăth-klaid'
16245	d2e3532793Meyers-1905	Strathfieldsaye	ßtrăthfīldßĕ
16246	d2e3532810Meyers-1905	Strathgryfe	ßtrăthgraif
16247	d2e3532827Meyers-1905	Strathmore	ßtrăthmṓr
16248	d2e3532841Meyers-1905	Strathnairn	ßtrăthnḗrn
16249	d2e3533114Meyers-1905	Stratton	ßträtt'n
16250	d2e3533114Meyers-1905	Stratton	bjūd-hēw'n
16251	d2e3533860Meyers-1905	Straz	ßtrasch,
16252	d2e3533874Meyers-1905	Strazsó	ßtraschō
16253	d2e3533935Meyers-1905	Streatham	ßtréttäm
16254	d2e3533949Meyers-1905	Streatham Castle	ßtréttäm
16255	d2e3533966Meyers-1905	Streator	ßtrītör
16256	d2e3534520Meyers-1905	Street [1]	ßtrīt
16257	d2e3534534Meyers-1905	Street [2]	ßtrīt
16258	d2e3537329Meyers-1905	Stride	ßtraid',
16259	d2e3537577Meyers-1905	Strij	ßtrei
16260	d2e3537600Meyers-1905	Strike	ßtraik
16261	d2e3537720Meyers-1905	Stringéndo	ßtrindsch-,
16262	d2e3539470Meyers-1905	Stromneß	ßtrŏmnéß
16263	d2e3540226Meyers-1905	Strontian [2]	ßtrónnschĭen
16264	d2e3540720Meyers-1905	Stroud	ßtraud
16265	d2e3541889Meyers-1905	Stryen	ßtreiĕn
16266	d2e3541966Meyers-1905	Strzelecki Creek	ßtrschelétzkĭ
16267	d2e3541980Meyers-1905	Strzelno	ßtrschélno
16268	d2e3542012Meyers-1905	Strzyźów	ßtrschischow
16269	d2e3542043Meyers-1905	Stuart [1]	ßtjū-ĕrt
16270	d2e3542133Meyers-1905	Stuart [2]	ßtjū-ĕrt
16271	d2e3542319Meyers-1905	Stubbs	ßtöbbs
16272	d2e3542624Meyers-1905	Stubica	-bíza
16273	d2e3542673Meyers-1905	Stubnyafürdö	schtúb-nja-
16274	d2e3543353Meyers-1905	Stud-book	ßtödd-buck
16275	d2e3543815Meyers-1905	Studley Royal	ßtöddlĭ
16276	d2e3543832Meyers-1905	Studniczka	ßtudnitzka
16277	d2e3544507Meyers-1905	Stuhlweißenburg	ßékeschféjērwār,
16278	d2e3544670Meyers-1905	Stuiver	ßteuwer
16279	d2e3545601Meyers-1905	Štúr	schtūr
16280	d2e3546768Meyers-1905	Sturt	ßtört
16281	d2e3547162Meyers-1905	Stutchb.	ßtöttschbĕrĭ
16282	d2e3547764Meyers-1905	Styfver	ßtüwer
16283	d2e3551218Meyers-1905	Subways	ßöbb-wēs,
16284	d2e3551298Meyers-1905	Succession duty	ßöckßésch'n
16285	d2e3551431Meyers-1905	Succīso	ßutschīso
16286	d2e3551600Meyers-1905	Suchet	ßüschä
16287	d2e3551639Meyers-1905	Suchier	ßüschié
16288	d2e3551675Meyers-1905	Suchitōto	ßutschi-
16289	d2e3551955Meyers-1905	Suczawa	ßutschāwa
16290	d2e3553507Meyers-1905	Sudbury	ßöddbĕrĭ
16291	d2e3555189Meyers-1905	Suduirant	ßüdüirāng
16292	d2e3555373Meyers-1905	Sue	ßǖ'
16293	d2e3555503Meyers-1905	Suédoise	ßwedŭās',
16294	d2e3555683Meyers-1905	Suette miliaire	ßüétt'
16295	d2e3555951Meyers-1905	Suffisance	ßüffisāngß'
16296	d2e3556051Meyers-1905	Suffolk [2]	ßöffōk
16297	d2e3556090Meyers-1905	Suffolk [3]	ßöffōk
16298	d2e3556104Meyers-1905	Suffolk [4]	ßöffōk
16299	d2e3556146Meyers-1905	Suffrage universel	ßūfrāsch'
16300	d2e3556309Meyers-1905	Sugarloaf	schúgger-lōf,
16301	d2e3556323Meyers-1905	Sugatag	schú-
16302	d2e3556354Meyers-1905	Suger	ßüschǟr'
16303	d2e3556509Meyers-1905	Suggestion mentale	ßügscheßtjóng
16304	d2e3556895Meyers-1905	Suippes	ßwip'
16305	d2e3556913Meyers-1905	Suir	schūr
16306	d2e3556930Meyers-1905	Suite	ßwīt'
16307	d2e3557011Meyers-1905	Sujet	ßǖsché
16308	d2e3558675Meyers-1905	Sulky	ßöllkĭ,
16309	d2e3558821Meyers-1905	Sullivan	ßölliwän
